DriverId,CircuitId,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
4,6,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,",-1,2,0,1,1,0,1.0
4,7,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,",-1,2,0,0,1,0,1.0
4,8,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,",-1,2,0,0,0,0,0.0
4,9,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,",-2,8,0,0,2,0,2.4494897427831779
4,10,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,",-1,4,0,2,2,1,1.4142135623730951
4,11,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,",-4,9,0,1,1,0,2.6457513110645907
4,13,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,",-12,10,0,2,4,1,4.8989794855663558
4,14,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,",-1,5,0,2,3,1,1.7320508075688772
4,16,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,",0,2,0,2,0,1,1.0
4,17,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,",-2,5,0,1,2,0,1.7320508075688772
4,18,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,",-7,4,0,1,1,0,2.2360679774997898
4,20,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,-1,0,1,3,1,0,1,1,0,",-1,3,0,1,1,0,1.0
4,21,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,-1,0,1,3,1,0,1,1,0,1,0,-3,2,-2,",-3,2,-2,0,1,-1,1.7320508075688772
4,22,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,-1,0,1,3,1,0,1,1,0,1,0,-3,2,-2,1,8,1,2,0,0,0,0,2,0,3,0,3,",0,8,0,1,2,1,2.2360679774997898
4,32,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,-1,0,1,3,1,0,1,1,0,1,0,-3,2,-2,1,8,1,2,0,0,0,0,2,0,3,0,3,-2,-1,2,",-2,2,-2,-1,-2,-1,1.7320508075688772
4,70,"2,-2,1,3,2,2,0,-4,-15,-4,4,2,-1,1,1,-2,1,4,0,9,0,3,5,3,-2,3,1,-1,3,10,-1,2,1,2,0,-3,-1,1,4,0,2,1,0,-1,-2,0,1,2,0,2,2,0,3,1,2,0,1,1,-4,2,0,0,0,1,2,2,0,1,1,1,0,-1,2,1,-1,-1,0,1,2,0,2,0,0,0,1,-1,2,2,0,-1,2,0,0,0,0,1,0,0,0,-1,2,1,2,-2,-2,0,0,0,2,8,0,4,-1,1,1,3,4,2,0,0,3,2,1,-2,9,-4,2,0,1,0,1,0,1,1,1,3,1,0,2,0,0,1,3,-12,3,4,0,6,10,2,1,0,3,0,2,3,5,-1,-1,3,3,1,0,4,3,2,2,0,0,0,0,0,3,0,2,-1,1,1,2,2,-2,5,0,1,0,0,-7,0,-2,1,1,2,0,1,4,1,1,-1,0,1,3,1,0,1,1,0,1,0,-3,2,-2,1,8,1,2,0,0,0,0,2,0,3,0,3,-2,-1,2,-1,0,-7,",-7,0,-7,-1,-7,-3,3.0
5,1,"0,2,4,4,1,",0,4,1,2,4,2,1.4142135623730951
5,2,"0,2,4,4,1,1,1,-6,0,9,",-6,9,0,1,1,1,4.6904157598234297
5,3,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,",-8,5,-6,1,3,-1,5.0990195135927845
5,4,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,",-1,7,0,0,3,1,3.0
5,6,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,",-15,4,-2,0,0,-3,6.0827625302982193
5,7,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,",0,7,0,1,4,2,2.6457513110645907
5,8,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,",-14,1,-14,1,-14,-7,7.4833147735478827
5,9,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,",-6,2,-2,0,0,-1,2.4494897427831779
5,10,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,",-1,2,-1,0,-1,0,1.0
5,11,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,",-2,3,-1,0,0,0,1.7320508075688772
5,13,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,",-8,8,-7,3,3,-1,6.164414002968976
5,14,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,",-3,8,-1,0,0,0,3.4641016151377544
5,16,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,0,0,",0,0,0,0,0,0,0.0
5,17,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,0,0,0,3,0,7,1,2,",0,7,0,2,2,2,2.2360679774997898
5,18,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,0,0,0,3,0,7,1,2,-2,-5,-1,3,4,5,-4,",-5,5,-4,-1,-1,0,3.6055512754639891
5,20,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,0,0,0,3,0,7,1,2,-2,-5,-1,3,4,5,-4,-4,3,2,",-4,3,-4,2,-4,0,3.0
5,22,"0,2,4,4,1,1,1,-6,0,9,1,3,-6,5,-8,0,0,7,-1,3,-15,-1,0,1,-2,4,0,4,7,0,1,1,-14,0,2,-6,1,-1,-2,0,2,-1,-1,2,0,-2,0,3,-8,3,4,-6,-7,8,0,0,-3,-1,8,1,0,0,0,3,0,7,1,2,-2,-5,-1,3,4,5,-4,-4,3,2,2,4,4,4,",2,4,4,4,4,3,1.0
6,1,"-3,3,",-3,3,-3,3,-3,0,3.0
6,2,"-3,3,5,-3,",-3,5,-3,5,-3,1,4.0
6,3,"-3,3,5,-3,-2,-4,",-4,-2,-4,-2,-4,-3,1.0
6,4,"-3,3,5,-3,-2,-4,-2,-1,",-2,-1,-2,-1,-2,-2,0.0
6,6,"-3,3,5,-3,-2,-4,-2,-1,3,0,",0,3,0,3,0,1,1.4142135623730951
6,7,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,",2,2,2,2,2,2,0.0
6,8,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,",1,1,1,1,1,1,0.0
6,9,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,",1,1,1,1,1,1,0.0
6,10,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,",0,0,0,0,0,0,0.0
6,11,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,",-2,1,-2,1,-2,-1,1.4142135623730951
6,13,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,",0,5,0,5,0,2,2.4494897427831779
6,14,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,",-1,2,-1,2,-1,0,1.4142135623730951
6,16,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,-5,",-5,-5,-5,-5,-5,-5,0.0
6,17,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,-5,1,0,",0,1,0,1,0,0,0.0
6,18,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,-5,1,0,-1,3,3,",-1,3,-1,3,-1,1,2.0
6,20,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,-5,1,0,-1,3,3,-6,",-6,-6,-6,-6,-6,-6,0.0
6,22,"-3,3,5,-3,-2,-4,-2,-1,3,0,2,1,1,1,0,-2,1,0,5,-1,2,-5,1,0,-1,3,3,-6,2,",2,2,2,2,2,2,0.0
7,1,"3,5,",3,5,3,5,3,4,1.0
7,2,"3,5,0,",0,0,0,0,0,0,0.0
7,3,"3,5,0,0,1,",0,1,0,1,0,0,0.0
7,4,"3,5,0,0,1,-2,",-2,-2,-2,-2,-2,-2,0.0
7,6,"3,5,0,0,1,-2,2,1,",1,2,1,2,1,1,0.0
7,7,"3,5,0,0,1,-2,2,1,0,",0,0,0,0,0,0,0.0
7,8,"3,5,0,0,1,-2,2,1,0,-1,",-1,-1,-1,-1,-1,-1,0.0
7,9,"3,5,0,0,1,-2,2,1,0,-1,0,0,",0,0,0,0,0,0,0.0
7,10,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,",3,3,3,3,3,3,0.0
7,11,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,",3,3,3,3,3,3,0.0
7,13,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,",4,4,4,4,4,4,0.0
7,14,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,-16,",-16,-16,-16,-16,-16,-16,0.0
7,16,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,-16,1,",1,1,1,1,1,1,0.0
7,17,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,-16,1,-10,0,",-10,0,-10,0,-10,-5,5.0
7,18,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,-16,1,-10,0,1,",1,1,1,1,1,1,0.0
7,20,"3,5,0,0,1,-2,2,1,0,-1,0,0,3,3,4,-16,1,-10,0,1,2,",2,2,2,2,2,2,0.0
8,1,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,",-6,7,-3,0,2,0,3.4641016151377544
8,2,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,",-2,3,-1,1,2,0,1.4142135623730951
8,3,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,",-4,9,-1,1,4,1,3.3166247903553998
8,4,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,",-1,6,0,0,2,1,2.0
8,6,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,",-1,4,0,0,0,0,1.4142135623730951
8,7,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,",-2,2,0,1,1,0,1.0
8,8,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,",0,4,1,1,2,1,1.0
8,9,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,",-1,4,0,0,1,0,1.4142135623730951
8,10,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,",-1,3,0,0,1,0,1.0
8,11,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,",-1,3,0,1,3,1,1.4142135623730951
8,13,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,2,0,0,5,-1,4,1,-2,1,3,-18,0,",-18,5,0,1,3,-1,5.6568542494923806
8,14,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,2,0,0,5,-1,4,1,-2,1,3,-18,0,1,1,0,0,3,0,1,0,1,1,-10,1,-12,1,0,",-12,3,0,1,1,-1,4.0
8,16,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,2,0,0,5,-1,4,1,-2,1,3,-18,0,1,1,0,0,3,0,1,0,1,1,-10,1,-12,1,0,-5,0,",-5,0,-5,0,-5,-3,2.4494897427831779
8,17,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,2,0,0,5,-1,4,1,-2,1,3,-18,0,1,1,0,0,3,0,1,0,1,1,-10,1,-12,1,0,-5,0,0,0,2,0,0,0,0,-2,2,2,-17,-1,",-17,2,0,0,2,-2,4.8989794855663558
8,18,"7,0,1,-6,-1,-2,-6,-3,2,4,2,3,-3,2,0,0,-1,0,1,3,2,1,2,-2,-1,-1,2,1,-1,9,2,5,3,4,1,-4,1,-1,-2,0,0,4,0,3,1,-1,6,1,-1,0,2,0,-1,4,0,0,0,-1,0,3,-1,1,0,2,0,1,0,0,-2,1,2,2,2,1,-1,1,0,1,0,1,-2,0,1,0,2,2,1,1,4,0,0,0,4,0,1,1,1,4,-1,2,-1,0,0,-1,0,0,0,1,1,1,3,-1,-1,1,0,2,3,3,3,0,3,-1,0,3,3,0,0,2,0,0,5,-1,4,1,-2,1,3,-18,0,1,1,0,0,3,0,1,0,1,1,-10,1,-12,1,0,-5,0,0,0,2,0,0,0,0,-2,2,2,-17,-1,0,1,0,2,2,0,-2,0,-11,0,-1,0,0,0,",-11,2,0,0,0,-1,3.0
